episodes,return,hinter_loss,guesser_loss,hinter_q,hinter_qhat,guesser_q,guesser_qhat,exploration
2000,0.4535,98.70535278320312,98.95564270019531,-1.100000023841858,-1.022080898284912,-0.800000011920929,-0.747407853603363,0.8813592272948078
4000,0.431,101.26472473144531,98.875244140625,-0.5,-1.2979105710983276,-1.5,-1.4508410692214966,0.7775834142685771
6000,0.4635,97.0749282836914,98.07046508789062,-1.399999976158142,-0.6313830018043518,-1.2000000476837158,-0.6317685842514038,0.6867615915460303
8000,0.4495,99.19005584716797,98.63433837890625,-0.800000011920929,-0.9354802966117859,-1.100000023841858,-1.0382661819458008,0.6072767555124091
10000,0.456,100.46499633789062,98.47599792480469,0.6000000238418579,-1.080203652381897,-0.699999988079071,-1.1147806644439697,0.5377137477472802
12000,0.455,97.54083251953125,97.9675521850586,-1.2000000476837158,-0.6639687418937683,-0.10000000149011612,-0.7650094032287598,0.47683405935886203
14000,0.4525,93.8409194946289,98.52953338623047,-2.0999999046325684,-0.7742860913276672,-0.5,-0.8118187189102173,0.42355378040966973
16000,0.4505,97.57212829589844,98.59147644042969,0.10000000149011612,-0.9709535837173462,-1.0,-1.276408076286316,0.376924301842171
18000,0.4475,95.93334197998047,95.05433654785156,-0.800000011920929,-1.0591001510620117,-1.7000000476837158,-1.2326217889785767,0.3361154263190112
20000,0.456,94.93171691894531,96.66014862060547,-1.2000000476837158,-1.0828933715820312,-0.800000011920929,-0.6210131645202637,0.3004005872809969
22000,0.455,96.2049789428711,99.91584014892578,-0.4000000059604645,-1.0816991329193115,-0.10000000149011612,-0.7655358910560608,0.2691439130610133
24000,0.453,94.6893539428711,99.35075378417969,-1.7999999523162842,-0.22219806909561157,-0.6000000238418579,-0.9283261299133301,0.24178890574166612
26000,0.4395,91.09381866455078,95.20549774169922,-1.600000023841858,-1.2005529403686523,-1.5,-1.0014110803604126,0.21784853319354897
28000,0.4685,92.93408203125,99.21533203125,0.10000000149011612,-0.4181114137172699,-0.20000000298023224,-0.5212724804878235,0.19689655789148858
30000,0.4435,86.35802459716797,97.24931335449219,-0.800000011920929,-0.8269165754318237,-1.399999976158142,-1.1431899070739746,0.17855994812587855
32000,0.437,91.74005889892578,93.26385498046875,-1.2999999523162842,-0.6649129390716553,-2.4000000953674316,-1.3652492761611938,0.16251223649731428
34000,0.449,92.1056900024414,96.70832824707031,0.30000001192092896,-0.425599068403244,-0.8999999761581421,-0.7819612622261047,0.14846770744829957
36000,0.4605,91.15603637695312,98.1469955444336,-1.5,-0.12761439383029938,-0.4000000059604645,-0.5883781313896179,0.1361763103460783
38000,0.4475,88.9443588256836,100.97100830078125,-2.200000047683716,-1.5861730575561523,-0.20000000298023224,-1.1648861169815063,0.12541920754845245
40000,0.477,93.42029571533203,98.32119750976562,-0.8999999761581421,-0.43657824397087097,-0.30000001192092896,-0.8131692409515381,0.11600487818976805
42000,0.453,91.56029510498047,94.59354400634766,-1.7000000476837158,-0.9383152723312378,-1.2999999523162842,-0.7771418690681458,0.10776570831836477
44000,0.462,90.51941680908203,98.5915298461914,-0.6000000238418579,-0.17248015105724335,-1.0,-0.48442086577415466,0.10055500667585009
46000,0.473,84.75475311279297,97.10917663574219,-0.8999999761581421,-0.3623861074447632,0.10000000149011612,-0.4403986632823944,0.09424439298674207
48000,0.4565,86.12876892089844,94.5912857055664,-0.10000000149011612,-0.9334607124328613,-0.8999999761581421,-1.0259850025177002,0.08872151225924757
50000,0.486,91.22855377197266,96.15489196777344,0.5,-0.8513410091400146,-0.30000001192092896,-0.257037878036499,0.08388803440228787
52000,0.4655,86.83596801757812,93.70361328125,-0.4000000059604645,-0.8028533458709717,-0.699999988079071,-0.6835277080535889,0.07965790354369187
54000,0.4785,92.17839050292969,96.30416107177734,-0.30000001192092896,0.055467166006565094,-0.20000000298023224,-0.3070586323738098,0.07595580588018841
56000,0.49,77.81120300292969,98.51931762695312,0.8999999761581421,0.06326194852590561,0.10000000149011612,-0.14241987466812134,0.07271582878059893
58000,0.494,83.69988250732422,93.89098358154297,1.7000000476837158,0.1568969488143921,0.0,0.20291085541248322,0.06988028726872808
60000,0.507,93.47212219238281,98.06124877929688,0.30000001192092896,-0.37899360060691833,0.6000000238418579,0.07422306388616562,0.0673986969925
62000,0.531,86.99378204345703,94.35054779052734,1.2999999523162842,0.7520645260810852,1.600000023841858,0.33728983998298645,0.06522687539394878
64000,0.5525,85.85040283203125,93.07390594482422,1.5,0.9530227780342102,0.8999999761581421,0.8513121008872986,0.06332615507717554
66000,0.5685,91.86355590820312,95.59901428222656,1.399999976158142,1.038710594177246,2.200000047683716,1.1785885095596313,0.061662695368972745
68000,0.5865,94.1393814086914,93.09274291992188,1.600000023841858,1.5529059171676636,1.2999999523162842,1.6714165210723877,0.06020687981505069
70000,0.6165,85.91466522216797,92.33731079101562,1.899999976158142,2.0242316722869873,2.0999999046325684,2.2825498580932617,0.05893278888481038
72000,0.6325,92.83132934570312,85.21955108642578,1.7000000476837158,2.2740869522094727,3.0999999046325684,2.096186876296997,0.057817738496629446
