episodes,return,hinter_loss,guesser_loss,hinter_q,hinter_qhat,guesser_q,guesser_qhat,exploration
4000,0.447,96.88860321044922,97.92622375488281,-2.0,-1.0873037576675415,-1.7000000476837158,-0.9641958475112915,0.7775834142685771
8000,0.43025,98.24271392822266,97.65897369384766,-1.5,-1.3722107410430908,-1.5,-1.446497917175293,0.6072767555124091
12000,0.457,97.9743881225586,99.00082397460938,-1.7000000476837158,-0.8181598782539368,-1.2000000476837158,-0.7259988188743591,0.47683405935886203
16000,0.436,95.79766845703125,99.61763763427734,-2.4000000953674316,-1.1477843523025513,-0.4000000059604645,-0.9999427199363708,0.376924301842171
20000,0.45475,94.1064682006836,95.69427490234375,-2.200000047683716,-1.0169533491134644,-2.0999999046325684,-0.9027426242828369,0.3004005872809969
24000,0.4625,96.87515258789062,96.19185638427734,-1.5,-0.6318092346191406,-2.4000000953674316,-0.7974539399147034,0.24178890574166612
28000,0.46525,97.5979995727539,97.87943267822266,-0.699999988079071,-0.7252723574638367,-1.600000023841858,-0.5989021062850952,0.19689655789148858
32000,0.45725,96.8833999633789,96.30113220214844,0.5,-0.6350282430648804,-1.0,-0.6364222764968872,0.16251223649731428
36000,0.47725,95.6114273071289,97.8083724975586,0.10000000149011612,-0.16058669984340668,0.0,-0.3266822397708893,0.1361763103460783
40000,0.47275,97.41200256347656,96.2835922241211,-1.100000023841858,-0.473032683134079,-0.699999988079071,-0.7289717793464661,0.11600487818976805
44000,0.46525,93.7284927368164,96.3036880493164,0.30000001192092896,-0.6154822707176208,-0.30000001192092896,-0.6644540429115295,0.10055500667585009
48000,0.4695,93.01367950439453,98.31781005859375,-0.30000001192092896,-0.2996842563152313,0.699999988079071,-0.36801040172576904,0.08872151225924757
52000,0.473,94.70553588867188,95.58325958251953,-0.20000000298023224,-0.8427681922912598,-0.5,-0.8818625807762146,0.07965790354369187
56000,0.4805,91.02517700195312,96.12792205810547,-1.2999999523162842,-0.41265204548835754,-0.20000000298023224,-0.1715782731771469,0.07271582878059893
60000,0.47475,85.24266815185547,95.40331268310547,-0.699999988079071,-0.33759939670562744,0.0,-0.3907299339771271,0.0673986969925
64000,0.481,88.29569244384766,93.09037780761719,-1.5,-0.34107962250709534,-1.2000000476837158,0.013402563519775867,0.06332615507717554
68000,0.487,87.59960174560547,93.63545989990234,-0.10000000149011612,-0.5008419752120972,-0.699999988079071,-0.6139194369316101,0.06020687981505069
72000,0.49025,91.98384857177734,95.9494857788086,0.0,0.3598078489303589,0.30000001192092896,-0.14840564131736755,0.057817738496629446
76000,0.48275,84.38805389404297,97.71601867675781,0.20000000298023224,-0.0806487500667572,0.800000011920929,0.047334618866443634,0.05598782745649274
80000,0.4775,90.133544921875,92.75898742675781,0.4000000059604645,-0.9412674903869629,-0.8999999761581421,-0.24068622291088104,0.054586246734165705
84000,0.4855,79.84124755859375,93.11196899414062,-2.0,-0.7521135210990906,0.10000000149011612,0.06420043855905533,0.053512736340429835
88000,0.4775,85.47750091552734,92.90563201904297,-0.800000011920929,-0.536858856678009,-0.5,-0.976224958896637,0.05269050430833854
92000,0.482,82.18988037109375,93.56041717529297,0.5,-0.04931039735674858,-0.800000011920929,-0.3216402530670166,0.05206073349424867
96000,0.48525,80.17839813232422,93.17800903320312,0.5,0.06536233425140381,-0.800000011920929,-0.17029829323291779,0.05157837418106226
100000,0.49425,83.49922180175781,92.54351806640625,-0.5,-0.9059131145477295,-0.8999999761581421,-0.7091050744056702,0.05120892151381868
104000,0.482,74.6448745727539,92.81981658935547,-0.10000000149011612,-0.6435911059379578,-1.2999999523162842,-0.5299952030181885,0.050925947246292416
108000,0.48525,81.32171630859375,92.04914855957031,-1.0,-0.32928141951560974,-1.0,-0.5217599272727966,0.05070920923576608
112000,0.497,78.73776245117188,98.30458068847656,-0.4000000059604645,0.01884944923222065,-0.699999988079071,0.4392799735069275,0.05054320345150317
116000,0.496,76.66504669189453,90.31999206542969,-0.30000001192092896,-0.040089551359415054,1.100000023841858,0.49023860692977905,0.050416054917003766
120000,0.484,86.95832824707031,88.1513671875,-0.20000000298023224,-0.21668286621570587,-0.6000000238418579,-0.5687209367752075,0.050318668251249137
124000,0.50375,80.2491455078125,92.83936309814453,-0.699999988079071,0.09584787487983704,0.30000001192092896,0.2881670296192169,0.05024407704416882
128000,0.487,77.71983337402344,90.01753997802734,0.20000000298023224,-0.47241532802581787,-0.4000000059604645,-0.22630704939365387,0.05018694552487318
132000,0.4945,83.7040786743164,88.54878997802734,0.800000011920929,0.27372607588768005,0.4000000059604645,-0.018851041793823242,0.050143186875230825
136000,0.5025,77.97477722167969,88.78353881835938,-0.4000000059604645,0.25721123814582825,-0.30000001192092896,0.11407267302274704,0.05010967088542117
140000,0.5055,73.5553970336914,90.78971862792969,0.20000000298023224,0.5859696865081787,-0.30000001192092896,-0.12059804052114487,0.05008400003903762
144000,0.51975,87.1185073852539,89.51617431640625,-0.30000001192092896,0.6545238494873047,0.6000000238418579,0.6241893768310547,0.05006433801032265
148000,0.52675,81.6164321899414,92.53083038330078,0.30000001192092896,0.5634201169013977,0.800000011920929,1.0291879177093506,0.05004927830534012
152000,0.51125,80.95911407470703,92.84004211425781,0.30000001192092896,0.11538748443126678,0.4000000059604645,0.1293434500694275,0.05003774365052658
156000,0.51725,69.11446380615234,86.68855285644531,-0.20000000298023224,0.11868423223495483,-0.4000000059604645,-0.056306883692741394,0.05002890893153164
160000,0.51425,83.00065612792969,86.46112060546875,0.6000000238418579,0.6761079430580139,0.30000001192092896,0.3649264872074127,0.050022142169891926
164000,0.53975,81.28738403320312,94.24603271484375,1.0,0.5797930359840393,-0.20000000298023224,0.6846413612365723,0.050016959315393114
168000,0.55275,80.52259063720703,93.54750061035156,0.20000000298023224,0.9743534922599792,1.2000000476837158,1.1443477869033813,0.05001298962025885
172000,0.54775,78.27198028564453,93.51575469970703,1.600000023841858,1.2235199213027954,0.30000001192092896,0.616518497467041,0.05000994911826085
176000,0.553,82.55675506591797,89.77738952636719,1.899999976158142,0.9842491745948792,1.399999976158142,1.1220284700393677,0.05000762031161773
180000,0.556,80.1949462890625,89.13591003417969,0.8999999761581421,0.9758632183074951,1.2000000476837158,1.1672002077102661,0.050005836612615186
184000,0.56025,79.51922607421875,94.80712890625,1.2999999523162842,1.0210213661193848,2.200000047683716,1.344242811203003,0.050004470427002026
188000,0.5525,81.38297271728516,89.45975494384766,2.0,1.667289137840271,1.0,1.662359356880188,0.050003424026725446
192000,0.583,74.99365997314453,87.55310821533203,0.800000011920929,1.2540767192840576,0.699999988079071,1.8614386320114136,0.05000262255910034
196000,0.5875,72.26390838623047,87.84728240966797,2.9000000953674316,1.5507451295852661,1.899999976158142,1.8678895235061646,0.05000200869233398
200000,0.579,73.09062194824219,87.6153335571289,1.2999999523162842,1.652241826057434,1.7999999523162842,1.7080918550491333,0.050001538514381653
204000,0.59425,69.22590637207031,84.30695343017578,1.7999999523162842,2.266003370285034,1.399999976158142,1.9998621940612793,0.05000117839176389
208000,0.592,76.0572738647461,87.01394653320312,1.899999976158142,2.149212598800659,1.899999976158142,1.4947720766067505,0.05000090256364566
212000,0.60275,70.85063171386719,84.72325134277344,2.5,2.3786821365356445,2.299999952316284,2.246307849884033,0.05000069129907339
216000,0.61375,68.17267608642578,85.52249145507812,2.9000000953674316,1.7483203411102295,2.5999999046325684,1.9876362085342407,0.050000529485550595
220000,0.61175,81.4423828125,90.34070587158203,1.899999976158142,2.3052971363067627,1.100000023841858,1.9638488292694092,0.05000040554798796
224000,0.6305,68.2651138305664,86.036865234375,2.299999952316284,2.3772478103637695,2.4000000953674316,2.233320474624634,0.05000031062069654
228000,0.62575,78.1767807006836,80.68183898925781,2.799999952316284,2.545718193054199,3.0,2.6621267795562744,0.05000023791319397
232000,0.64225,67.3929672241211,76.38838195800781,4.0,3.245128870010376,2.700000047683716,2.845233201980591,0.05000018222445733
