episodes,return,hinter_loss,guesser_loss,hinter_q,hinter_qhat,guesser_q,guesser_qhat,exploration
2000,0.425,99.36526489257812,99.6399917602539,-1.7999999523162842,-0.17547507584095,-3.0,-0.05480658635497093,0.8813592272948078
4000,0.446,98.10504150390625,98.5746078491211,-2.0999999046325684,-0.46926575899124146,-1.600000023841858,-0.4787410497665405,0.7775834142685771
6000,0.4395,97.52120208740234,100.24407196044922,-1.899999976158142,-0.844561755657196,-0.6000000238418579,-0.7699415683746338,0.6867615915460303
8000,0.4485,98.00448608398438,97.91322326660156,-1.600000023841858,-0.8652130365371704,-1.2999999523162842,-0.8570072650909424,0.6072767555124091
10000,0.4375,97.26223754882812,96.98701477050781,-2.299999952316284,-0.8236480951309204,-2.4000000953674316,-0.9626010060310364,0.5377137477472802
12000,0.4375,99.00970458984375,97.0491714477539,-1.5,-1.0670186281204224,-1.7999999523162842,-1.140537142753601,0.47683405935886203
14000,0.45,99.78851318359375,98.13793182373047,-1.100000023841858,-0.8202228546142578,-1.899999976158142,-1.060370683670044,0.42355378040966973
16000,0.445,100.00347900390625,96.099609375,-0.800000011920929,-0.851233720779419,-2.200000047683716,-0.8599860668182373,0.376924301842171
18000,0.431,100.37303924560547,100.23834228515625,-1.0,-1.0865589380264282,-0.800000011920929,-1.1305469274520874,0.3361154263190112
20000,0.4385,97.81488037109375,99.00223541259766,-1.600000023841858,-1.2458372116088867,-1.2000000476837158,-1.1324783563613892,0.3004005872809969
22000,0.436,99.98596954345703,101.82328796386719,-0.800000011920929,-1.0613915920257568,0.5,-1.0172877311706543,0.2691439130610133
24000,0.4375,97.76234436035156,98.16752624511719,-1.399999976158142,-1.1709953546524048,-1.5,-1.004899501800537,0.24178890574166612
26000,0.4455,98.14057922363281,95.94935607910156,-1.7999999523162842,-0.948862612247467,-2.200000047683716,-0.9636358022689819,0.21784853319354897
28000,0.4495,98.66734313964844,97.45668029785156,-1.2000000476837158,-0.9737725257873535,-1.399999976158142,-1.02027428150177,0.19689655789148858
30000,0.4445,97.3923110961914,99.24281311035156,-1.5,-0.886779248714447,-1.0,-0.8849873542785645,0.17855994812587855
32000,0.458,98.84144592285156,100.14952850341797,-1.100000023841858,-0.7522740364074707,-0.30000001192092896,-0.684429407119751,0.16251223649731428
34000,0.4315,97.3742446899414,97.596435546875,-1.7000000476837158,-0.9786455631256104,-1.2000000476837158,-1.1356059312820435,0.14846770744829957
36000,0.441,98.6591567993164,95.9120864868164,-1.2000000476837158,-1.1122175455093384,-2.299999952316284,-1.1200244426727295,0.1361763103460783
38000,0.454,99.19660186767578,97.32959747314453,-0.8999999761581421,-0.7722325921058655,-1.2000000476837158,-0.704623281955719,0.12541920754845245
40000,0.4365,98.28884887695312,97.82524108886719,-0.800000011920929,-1.0172096490859985,-1.7000000476837158,-1.1409802436828613,0.11600487818976805
42000,0.4485,98.93152618408203,98.9384765625,-1.399999976158142,-0.8356432318687439,-0.5,-0.8948887586593628,0.10776570831836477
44000,0.437,99.86841583251953,95.68424987792969,-0.699999988079071,-1.0817935466766357,-2.200000047683716,-1.0146747827529907,0.10055500667585009
46000,0.453,99.9425277709961,99.8041763305664,-0.4000000059604645,-0.9084007143974304,-0.5,-0.9882450103759766,0.09424439298674207
48000,0.431,97.80248260498047,96.90308380126953,-2.0999999046325684,-1.0056407451629639,-1.5,-1.0654802322387695,0.08872151225924757
50000,0.462,97.00230407714844,99.3710708618164,-1.600000023841858,-0.9010530114173889,-0.699999988079071,-0.8008288741111755,0.08388803440228787
52000,0.4475,96.4467544555664,100.85041809082031,-2.299999952316284,-1.0146743059158325,0.10000000149011612,-0.9315589666366577,0.07965790354369187
54000,0.452,96.8042221069336,97.76148223876953,-1.2999999523162842,-0.889121413230896,-1.399999976158142,-1.0049853324890137,0.07595580588018841
56000,0.4475,97.95581817626953,98.02717590332031,-1.2999999523162842,-0.8153693675994873,-1.7999999523162842,-0.6937676072120667,0.07271582878059893
58000,0.452,98.8542709350586,96.40941619873047,-1.100000023841858,-0.9564457535743713,-1.399999976158142,-0.9873962998390198,0.06988028726872808
60000,0.4535,98.55347442626953,96.84012603759766,-0.800000011920929,-0.7703440189361572,-1.5,-0.8074812889099121,0.0673986969925
62000,0.4625,96.8974609375,97.83663177490234,-1.399999976158142,-0.8307310342788696,-1.5,-0.7213802933692932,0.06522687539394878
64000,0.4495,96.60265350341797,101.11459350585938,-0.8999999761581421,-0.9610068798065186,-0.10000000149011612,-0.8940927386283875,0.06332615507717554
66000,0.415,95.42809295654297,96.05638885498047,-1.600000023841858,-1.1680546998977661,-2.5999999046325684,-1.4023329019546509,0.061662695368972745
68000,0.4505,96.24880981445312,97.3263931274414,-1.600000023841858,-1.0309010744094849,-1.2000000476837158,-1.099890112876892,0.06020687981505069
70000,0.4565,100.43801879882812,100.61193084716797,-0.6000000238418579,-1.2134326696395874,0.6000000238418579,-0.7848576307296753,0.05893278888481038
72000,0.447,100.02427673339844,99.88201141357422,0.0,-0.8913843035697937,-0.800000011920929,-0.9426468014717102,0.057817738496629446
74000,0.453,98.97608184814453,97.39474487304688,0.0,-0.8158959150314331,-1.7999999523162842,-0.9312392473220825,0.05684187614750502
76000,0.457,96.48136901855469,98.63810729980469,-1.2000000476837158,-0.7408169507980347,-0.6000000238418579,-0.8524687886238098,0.05598782745649274
78000,0.454,96.50466918945312,98.4119644165039,-2.0,-0.6929978728294373,-1.0,-0.7648820281028748,0.05524038682895525
80000,0.459,96.36494445800781,99.15248107910156,-0.8999999761581421,-0.8309204578399658,-0.699999988079071,-0.7859660387039185,0.054586246734165705
82000,0.4315,99.2080078125,99.4910659790039,0.0,-1.4568082094192505,-1.100000023841858,-1.1333873271942139,0.05401376077628968
84000,0.452,93.76493072509766,98.7496566772461,-1.100000023841858,-0.7715681195259094,-0.699999988079071,-0.5786751508712769,0.053512736340429835
86000,0.4605,98.3819351196289,98.62831115722656,-0.10000000149011612,-0.9070586562156677,-1.2000000476837158,-0.9254637956619263,0.05307425312197676
88000,0.4705,99.13831329345703,98.30635070800781,-1.2000000476837158,-0.583564281463623,-0.4000000059604645,-0.605699360370636,0.05269050430833854
90000,0.4355,92.6350326538086,97.63428497314453,-3.0999999046325684,-0.8191877007484436,-1.7000000476837158,-0.8575518131256104,0.05235465758542799
92000,0.4575,98.39459991455078,99.53919982910156,-0.4000000059604645,-0.6901863813400269,-0.5,-0.8061255812644958,0.05206073349424867
94000,0.446,94.5826644897461,98.380859375,-1.2000000476837158,-1.0278968811035156,-0.5,-0.7940180897712708,0.051803498971824576
96000,0.4545,91.11152648925781,98.63192749023438,-1.5,-1.0287574529647827,-0.800000011920929,-0.8569886684417725,0.05157837418106226
98000,0.44,93.5835952758789,95.1431655883789,-1.600000023841858,-1.3014159202575684,-1.7999999523162842,-1.1003795862197876,0.05138135097073195
100000,0.469,91.8604965209961,99.63909149169922,-1.0,-0.9807741045951843,-0.5,-0.7403473854064941,0.05120892151381868
102000,0.4495,91.75147247314453,98.2220687866211,-1.7000000476837158,-0.6907481551170349,-1.7999999523162842,-0.3929384648799896,0.05105801585371112
104000,0.441,89.79046630859375,97.76387786865234,-2.4000000953674316,-0.8800631165504456,-1.7000000476837158,-0.8559399247169495,0.050925947246292416
106000,0.4535,90.72196960449219,101.72850799560547,-1.5,-0.7743812799453735,-0.5,-1.1991310119628906,0.050810364324796416
108000,0.4275,88.97559356689453,98.19966125488281,-2.0,-1.4742869138717651,-0.699999988079071,-1.1516250371932983,0.05070920923576608
110000,0.4515,91.66419982910156,99.61758422851562,-0.800000011920929,-1.246375560760498,-0.5,-1.3227105140686035,0.05062068100076131
112000,0.4325,86.89562225341797,96.8409194946289,-2.299999952316284,-1.4009684324264526,-0.6000000238418579,-0.9787667989730835,0.05054320345150317
114000,0.4715,93.72677612304688,96.53400421142578,-1.2999999523162842,-0.7921820878982544,-0.20000000298023224,-0.3998478353023529,0.05047539716756762
116000,0.4585,88.77799987792969,98.18077850341797,-0.6000000238418579,-0.7080312371253967,-0.5,-0.6134573221206665,0.050416054917003766
118000,0.432,91.30534362792969,95.01582336425781,-0.4000000059604645,-1.2326527833938599,-2.0,-1.0653941631317139,0.05036412016261833
120000,0.4595,89.61680603027344,98.93983459472656,-0.10000000149011612,-0.8973513841629028,-1.0,-1.087589979171753,0.050318668251249137
122000,0.44,91.76556396484375,96.81503295898438,0.0,-1.3104257583618164,-1.7999999523162842,-1.2666839361190796,0.05027888995111932
124000,0.476,88.4198226928711,99.82540893554688,-0.20000000298023224,-0.7070361375808716,1.0,-0.6080039739608765,0.05024407704416882
126000,0.449,89.7622299194336,97.32286071777344,-1.600000023841858,-1.039686679840088,-0.8999999761581421,-0.9098750352859497,0.05021360971684742
128000,0.4425,97.04718017578125,100.6745376586914,-0.4000000059604645,-1.3700252771377563,-0.699999988079071,-0.9263455867767334,0.05018694552487318
130000,0.4515,91.79963684082031,98.43055725097656,-1.0,-0.6672200560569763,-2.0999999046325684,-0.9539577960968018,0.05016360973548349
132000,0.453,92.75750732421875,101.01001739501953,-2.0999999046325684,-1.1232227087020874,-0.10000000149011612,-0.971085786819458,0.050143186875230825
134000,0.455,90.85653686523438,100.2103042602539,-1.100000023841858,-0.7906959652900696,-0.30000001192092896,-0.8417982459068298,0.05012531333283915
136000,0.467,86.19835662841797,98.63137817382812,0.30000001192092896,-0.5557399988174438,0.5,-0.5106721520423889,0.05010967088542117
138000,0.467,86.62032318115234,96.51276397705078,-0.699999988079071,-0.9327751994132996,-1.2999999523162842,-0.634662926197052,0.05009598103279642
140000,0.4655,92.67288970947266,97.08789825439453,-0.5,-0.3488585948944092,-0.6000000238418579,-0.6583421230316162,0.05008400003903762
142000,0.463,81.7825927734375,96.6233901977539,-0.30000001192092896,-0.7188674807548523,-1.2000000476837158,-0.7539741396903992,0.05007351459296429
144000,0.4805,83.6784439086914,97.5683822631836,-0.6000000238418579,-0.4128311574459076,-0.800000011920929,-0.4664342999458313,0.05006433801032265
146000,0.477,83.23670196533203,96.18672943115234,-1.100000023841858,-0.8857150077819824,-0.8999999761581421,-0.5474613308906555,0.050056306910034695
148000,0.455,86.7546615600586,97.01947021484375,-1.2999999523162842,-0.9980984330177307,-1.7000000476837158,-0.604697048664093,0.05004927830534012
150000,0.491,89.57466888427734,100.93086242675781,0.10000000149011612,-0.1832190454006195,0.5,-0.4776118993759155,0.05004312705804132
152000,0.438,90.1713638305664,97.56306457519531,-1.7000000476837158,-1.4958473443984985,-0.800000011920929,-0.7556136250495911,0.05003774365052658
154000,0.4605,90.61803436279297,97.49520874023438,0.0,-0.9024742245674133,-1.899999976158142,-0.6867654323577881,0.05003303223590415
156000,0.461,85.22528076171875,99.20738983154297,-1.0,-0.44235560297966003,-1.100000023841858,-0.8694774508476257,0.05002890893153164
158000,0.465,84.05093383789062,98.93140411376953,-1.2000000476837158,-1.216577172279358,-0.5,-0.7690291404724121,0.05002530032555853
160000,0.44,92.05197143554688,97.84019470214844,-0.30000001192092896,-1.1539219617843628,-0.699999988079071,-1.1084840297698975,0.050022142169891926
162000,0.483,95.36457824707031,96.62457275390625,0.10000000149011612,-0.9977447390556335,-1.7999999523162842,-0.6591260433197021,0.05001937823631513
164000,0.4655,83.78607177734375,98.29951477050781,-1.7999999523162842,-0.5222902894020081,-0.8999999761581421,-0.6811661720275879,0.050016959315393114
166000,0.4575,88.68632507324219,96.32149505615234,-0.5,-0.9732756614685059,-0.4000000059604645,-0.8926148414611816,0.05001484234034129
168000,0.4585,89.02877807617188,100.6874771118164,-1.2000000476837158,-0.7264066934585571,0.10000000149011612,-0.8951091170310974,0.05001298962025885
