episodes,return,hinter_loss,guesser_loss,hinter_q,hinter_qhat,guesser_q,guesser_qhat,exploration
4000,0.365,95.95648193359375,92.43365478515625,-2.0999999046325684,-2.5768628120422363,-3.0,-2.565476655960083,0.7775834142685771
8000,0.35975,90.23863220214844,87.81417846679688,-3.0999999046325684,-2.6251866817474365,-3.299999952316284,-2.572613000869751,0.6072767555124091
12000,0.356,93.40003204345703,90.08500671386719,-2.4000000953674316,-2.3281853199005127,-3.200000047683716,-2.360222578048706,0.47683405935886203
16000,0.3735,87.93475341796875,99.99871826171875,-3.5,-2.8466567993164062,-2.0,-3.0283563137054443,0.376924301842171
20000,0.39,94.62568664550781,91.064208984375,-2.799999952316284,-2.3251688480377197,-3.0,-2.099492073059082,0.3004005872809969
24000,0.37025,86.97980499267578,92.4533920288086,-3.5,-2.6857857704162598,-2.5999999046325684,-2.7267508506774902,0.24178890574166612
28000,0.3785,92.88784790039062,89.32931518554688,-2.5,-1.8511881828308105,-3.5,-2.0165886878967285,0.19689655789148858
32000,0.37275,87.97943115234375,90.46990966796875,-3.0999999046325684,-2.4541640281677246,-2.9000000953674316,-2.639523506164551,0.16251223649731428
36000,0.3605,89.70812225341797,86.67603302001953,-2.5999999046325684,-2.8298816680908203,-3.799999952316284,-2.8743841648101807,0.1361763103460783
40000,0.3665,90.1053237915039,91.66622161865234,-3.200000047683716,-2.6858160495758057,-2.9000000953674316,-2.685638427734375,0.11600487818976805
44000,0.36025,84.18756103515625,87.46806335449219,-3.5,-2.737245798110962,-3.799999952316284,-2.7437970638275146,0.10055500667585009
48000,0.37875,89.63560485839844,84.68065643310547,-2.5,-2.6365866661071777,-4.099999904632568,-2.7093982696533203,0.08872151225924757
52000,0.37125,94.62088775634766,96.18566131591797,-1.899999976158142,-2.4555606842041016,-2.0,-2.1927263736724854,0.07965790354369187
56000,0.36775,92.19068145751953,96.78909301757812,-2.799999952316284,-2.3326215744018555,-2.0999999046325684,-2.594136953353882,0.07271582878059893
60000,0.38325,90.3432388305664,94.88282012939453,-3.0999999046325684,-1.9796383380889893,-2.200000047683716,-2.4805185794830322,0.0673986969925
64000,0.353,90.0777816772461,94.67229461669922,-2.700000047683716,-2.990757942199707,-2.5999999046325684,-3.2761707305908203,0.06332615507717554
68000,0.361,91.1722640991211,92.44911193847656,-2.700000047683716,-2.699873924255371,-2.799999952316284,-2.8776819705963135,0.06020687981505069
72000,0.35825,88.37708282470703,102.82457733154297,-2.9000000953674316,-2.8521971702575684,-1.2000000476837158,-3.2810275554656982,0.057817738496629446
76000,0.3765,91.71179962158203,93.19049835205078,-3.5999999046325684,-2.461780309677124,-2.700000047683716,-2.0732357501983643,0.05598782745649274
80000,0.374,95.1222915649414,90.37454986572266,-2.5,-2.8177709579467773,-3.0,-2.5530731678009033,0.054586246734165705
84000,0.36925,91.55744171142578,96.12068176269531,-2.799999952316284,-2.8444886207580566,-2.299999952316284,-2.643282413482666,0.053512736340429835
88000,0.3665,94.9401626586914,95.88272094726562,-2.0999999046325684,-2.2371883392333984,-1.7999999523162842,-2.195688009262085,0.05269050430833854
92000,0.371,90.21293640136719,90.9096908569336,-3.4000000953674316,-2.205436944961548,-2.9000000953674316,-2.204941987991333,0.05206073349424867
96000,0.3795,93.85089111328125,93.40670013427734,-1.7999999523162842,-1.8402392864227295,-2.9000000953674316,-1.660396695137024,0.05157837418106226
100000,0.36675,85.42829132080078,81.40441131591797,-3.9000000953674316,-2.521068811416626,-4.699999809265137,-2.6975717544555664,0.05120892151381868
104000,0.3535,88.3338851928711,99.35591888427734,-3.299999952316284,-2.855537176132202,-1.899999976158142,-3.0151190757751465,0.050925947246292416
108000,0.36475,94.73577880859375,88.74079895019531,-2.299999952316284,-2.846956729888916,-3.5,-2.4535329341888428,0.05070920923576608
112000,0.356,86.2885971069336,90.028564453125,-3.4000000953674316,-2.5433740615844727,-3.0,-2.7263612747192383,0.05054320345150317
116000,0.38025,91.91266632080078,97.38697052001953,-3.700000047683716,-1.9825122356414795,-1.5,-1.9666235446929932,0.050416054917003766
120000,0.36675,87.05355834960938,91.58666229248047,-3.700000047683716,-2.6810226440429688,-2.799999952316284,-2.470024347305298,0.050318668251249137
124000,0.36275,90.81595611572266,93.09552764892578,-2.9000000953674316,-2.6954565048217773,-2.5999999046325684,-2.4264397621154785,0.05024407704416882
128000,0.37025,95.80457305908203,93.24427795410156,-2.200000047683716,-2.3619582653045654,-2.5999999046325684,-2.1415765285491943,0.05018694552487318
132000,0.362,91.84306335449219,85.31946563720703,-2.700000047683716,-3.1129848957061768,-3.9000000953674316,-3.2921106815338135,0.050143186875230825
136000,0.35925,96.75312805175781,94.65018463134766,-1.600000023841858,-2.7565877437591553,-2.5999999046325684,-3.105452060699463,0.05010967088542117
140000,0.377,97.4637680053711,90.47073364257812,-1.5,-2.4681708812713623,-3.200000047683716,-2.5963807106018066,0.05008400003903762
144000,0.36775,93.79997253417969,91.80510711669922,-2.0,-2.601161479949951,-2.9000000953674316,-2.716996192932129,0.05006433801032265
148000,0.36275,95.07691192626953,90.89798736572266,-2.0,-2.598614454269409,-3.0999999046325684,-2.855675458908081,0.05004927830534012
152000,0.37,91.7289810180664,89.8410873413086,-2.4000000953674316,-2.621091604232788,-3.4000000953674316,-2.5000572204589844,0.05003774365052658
156000,0.365,91.32109069824219,90.49432373046875,-2.9000000953674316,-2.313453435897827,-3.0,-2.3616573810577393,0.05002890893153164
160000,0.36675,93.27342987060547,98.74798583984375,-2.299999952316284,-2.4894869327545166,-1.399999976158142,-2.459632635116577,0.050022142169891926
164000,0.3665,89.73912048339844,90.3320541381836,-3.299999952316284,-2.0132434368133545,-3.200000047683716,-2.3480677604675293,0.050016959315393114
168000,0.35725,86.71013641357422,87.96975708007812,-3.4000000953674316,-2.9996073246002197,-3.5,-2.813203811645508,0.05001298962025885
172000,0.351,87.98794555664062,87.44872283935547,-3.200000047683716,-3.009232521057129,-3.5,-2.993206262588501,0.05000994911826085
176000,0.36875,86.7658920288086,92.83699035644531,-3.9000000953674316,-2.5853137969970703,-2.9000000953674316,-2.626797676086426,0.05000762031161773
180000,0.3725,93.99015808105469,100.51293182373047,-2.5999999046325684,-2.4363913536071777,-1.2000000476837158,-2.7920408248901367,0.050005836612615186
184000,0.3785,96.31961822509766,97.86698150634766,-1.5,-2.3193743228912354,-1.600000023841858,-2.375837802886963,0.050004470427002026
188000,0.35425,95.11511993408203,94.64269256591797,-2.4000000953674316,-2.3505938053131104,-2.0999999046325684,-2.487309217453003,0.050003424026725446
192000,0.382,95.55343627929688,91.85784149169922,-1.7999999523162842,-2.093162775039673,-2.9000000953674316,-2.170410394668579,0.05000262255910034
196000,0.36775,91.92221069335938,93.67196655273438,-2.5,-2.4043986797332764,-2.5,-2.6209418773651123,0.05000200869233398
200000,0.3735,96.11436462402344,96.1640853881836,-2.0,-2.197531223297119,-2.0,-2.0705857276916504,0.050001538514381653
204000,0.3595,93.81623840332031,95.46978759765625,-2.5,-2.892756700515747,-2.0999999046325684,-3.0259103775024414,0.05000117839176389
208000,0.37125,98.81192016601562,94.92797088623047,-1.2999999523162842,-2.4855616092681885,-2.299999952316284,-2.5836474895477295,0.05000090256364566
212000,0.37425,88.6087875366211,96.52564239501953,-3.200000047683716,-2.5241360664367676,-1.7999999523162842,-2.341721534729004,0.05000069129907339
216000,0.36725,92.17355346679688,92.33782958984375,-2.0,-2.646559476852417,-2.5999999046325684,-2.4496986865997314,0.050000529485550595
220000,0.35875,99.8586196899414,88.52942657470703,-1.7000000476837158,-2.5869271755218506,-3.700000047683716,-2.508796453475952,0.05000040554798796
224000,0.367,90.03438568115234,91.97711181640625,-2.799999952316284,-3.1681783199310303,-2.9000000953674316,-2.7386474609375,0.05000031062069654
228000,0.37325,86.46633911132812,89.8276138305664,-2.9000000953674316,-2.362515926361084,-3.200000047683716,-2.3774619102478027,0.05000023791319397
232000,0.359,93.62353515625,89.08858489990234,-2.5999999046325684,-2.761448383331299,-3.0999999046325684,-3.112550735473633,0.05000018222445733
236000,0.37075,95.06427001953125,88.0258560180664,-2.799999952316284,-2.5152671337127686,-3.700000047683716,-2.4109532833099365,0.05000013957087581
240000,0.386,92.88925170898438,96.50677490234375,-2.0,-2.09104061126709,-2.200000047683716,-2.0423879623413086,0.050000106901289
244000,0.36975,90.59272766113281,93.27120208740234,-3.0,-3.0079782009124756,-2.5999999046325684,-2.6755263805389404,0.05000008187872665
248000,0.37475,95.29135131835938,98.14413452148438,-1.7000000476837158,-2.4157493114471436,-1.7000000476837158,-2.3753151893615723,0.05000006271323705
252000,0.34825,90.35214233398438,85.25614166259766,-2.9000000953674316,-3.1738088130950928,-4.0,-3.1424643993377686,0.050000048033845446
256000,0.36725,92.99650573730469,92.09683227539062,-2.9000000953674316,-2.368913412094116,-3.0,-2.159620523452759,0.05000003679048343
260000,0.36325,89.94493865966797,85.54702758789062,-2.299999952316284,-2.536087989807129,-4.300000190734863,-2.5143074989318848,0.05000002817887384
264000,0.3635,87.31759643554688,93.99209594726562,-2.9000000953674316,-2.5498671531677246,-2.4000000953674316,-2.589454412460327,0.05000002158299802
268000,0.362,89.97509002685547,93.14068603515625,-3.700000047683716,-2.6284499168395996,-2.700000047683716,-2.8989791870117188,0.05000001653102981
272000,0.3725,89.03641510009766,94.29850769042969,-3.299999952316284,-2.6594464778900146,-2.299999952316284,-2.65852427482605,0.050000012661584194
276000,0.369,96.15550994873047,94.30455780029297,-1.2999999523162842,-2.622797966003418,-2.0,-2.631835699081421,0.050000009697866145
280000,0.3715,88.92845916748047,90.92389678955078,-3.200000047683716,-2.445571184158325,-2.9000000953674316,-2.848414421081543,0.0500000074278705
284000,0.36725,88.44568634033203,95.9866714477539,-3.4000000953674316,-2.6739020347595215,-2.4000000953674316,-2.646575689315796,0.05000000568921651
288000,0.37625,92.14678955078125,96.61077880859375,-2.4000000953674316,-2.2233991622924805,-2.0,-2.394803285598755,0.05000000435753215
292000,0.3695,91.47863006591797,89.99333953857422,-2.299999952316284,-2.7255280017852783,-3.0999999046325684,-2.7897696495056152,0.05000000333755736
296000,0.37225,94.57938385009766,92.00408172607422,-2.0,-2.270840644836426,-2.700000047683716,-2.37814998626709,0.05000000255632976
300000,0.37575,96.11506652832031,92.96250915527344,-2.299999952316284,-2.2139573097229004,-2.9000000953674316,-2.376420736312866,0.05000000195796541
304000,0.37625,90.79450988769531,91.23625946044922,-2.5,-2.210299491882324,-2.5,-2.2349212169647217,0.05000000149966119
308000,0.36175,98.26038360595703,94.39427947998047,-1.600000023841858,-2.023519992828369,-2.4000000953674316,-2.454745292663574,0.050000001148633004
312000,0.38525,96.74267578125,89.90493774414062,-2.200000047683716,-2.4670886993408203,-3.0999999046325684,-2.2640531063079834,0.05000000087977057
316000,0.36125,94.25780487060547,96.39012908935547,-2.299999952316284,-2.4716804027557373,-2.299999952316284,-2.778911828994751,0.050000000673841215
