episodes,return,hinter_loss,guesser_loss,hinter_q,hinter_qhat,guesser_q,guesser_qhat,exploration
5000,0.4486,99.89749908447266,99.84097290039062,-0.8999999761581421,-0.03476143255829811,-0.800000011920929,-0.0702688992023468,0.645823008711293
10000,0.4524,100.06696319580078,99.56570434570312,-0.699999988079071,-0.10251536965370178,-1.399999976158142,-0.1485583335161209,0.431058389559995
15000,0.4528,99.29902648925781,99.09339141845703,-1.7999999523162842,-0.21888631582260132,-2.0,-0.2476753294467926,0.30079706342322576
20000,0.4396,100.47271728515625,98.96521759033203,0.6000000238418579,-0.38057637214660645,-1.100000023841858,-0.4736761152744293,0.2217895753464486
25000,0.4442,98.80035400390625,98.30329895019531,-1.2000000476837158,-0.558655321598053,-1.399999976158142,-0.7307727336883545,0.17386911148100292
30000,0.4436,100.69579315185547,100.68614959716797,-0.10000000149011612,-0.7811905145645142,-0.10000000149011612,-0.8741841912269592,0.1448038809189588
35000,0.4602,97.89595794677734,97.45413970947266,-1.7000000476837158,-0.8076874017715454,-1.7999999523162842,-0.8180751800537109,0.12717492745146233
40000,0.4422,99.61750793457031,97.01472473144531,-0.699999988079071,-0.9903883337974548,-2.0,-0.9576029777526855,0.11648242667477841
45000,0.4436,96.77726745605469,100.33646392822266,-2.0999999046325684,-1.0606904029846191,-0.4000000059604645,-1.0348989963531494,0.10999709712471846
50000,0.4482,101.16667175292969,98.8460922241211,0.20000000298023224,-1.0227199792861938,-1.2000000476837158,-1.063083291053772,0.10606354591426675
55000,0.4452,97.44575500488281,96.0854263305664,-1.899999976158142,-0.9551878571510315,-2.200000047683716,-1.0875076055526733,0.10367772650357807
60000,0.439,98.81002044677734,98.6176986694336,-0.800000011920929,-1.1192350387573242,-1.0,-1.0889229774475098,0.10223065388245785
65000,0.4468,97.71943664550781,98.6775131225586,-1.5,-1.0363346338272095,-1.100000023841858,-0.9904417395591736,0.1013529599709177
70000,0.4534,97.60205078125,99.15631103515625,-1.7000000476837158,-1.0015838146209717,-1.0,-0.9246952533721924,0.1008206117037255
75000,0.4534,99.47352600097656,98.82609558105469,-0.5,-0.9860823750495911,-1.0,-0.9049822092056274,0.10049772615802854
80000,0.4428,95.62541961669922,98.470703125,-2.4000000953674316,-0.9805425405502319,-1.2000000476837158,-0.9502716660499573,0.10030188617498528
85000,0.4424,97.32585906982422,99.1246566772461,-1.2000000476837158,-1.1187125444412231,-1.100000023841858,-0.9972777366638184,0.10018310322087196
90000,0.4466,95.10498809814453,98.55087280273438,-2.299999952316284,-1.0846879482269287,-1.2999999523162842,-1.0054019689559937,0.10011105771735097
95000,0.4624,100.22982788085938,98.29434204101562,-0.10000000149011612,-0.993173360824585,-1.600000023841858,-0.9134190082550049,0.10006735991057107
