episodes,return,hinter_loss,guesser_loss,hinter_q,hinter_qhat,guesser_q,guesser_qhat,exploration
4000,0.43175,93.69576263427734,98.11551666259766,-2.9000000953674316,-1.4108428955078125,-1.2000000476837158,-1.2295057773590088,0.7775834142685771
8000,0.4455,98.1422348022461,96.60315704345703,-1.2999999523162842,-0.9604918956756592,-1.399999976158142,-1.0900355577468872,0.6072767555124091
12000,0.44275,98.31358337402344,96.56783294677734,-0.800000011920929,-1.3046541213989258,-1.5,-1.112067699432373,0.47683405935886203
16000,0.4515,98.43742370605469,99.6210708618164,-1.2999999523162842,-1.0388169288635254,0.0,-0.9634837508201599,0.376924301842171
20000,0.445,97.835693359375,100.9902114868164,-1.0,-1.2300916910171509,0.4000000059604645,-0.9260995984077454,0.3004005872809969
24000,0.4495,92.93260955810547,94.9964828491211,-2.200000047683716,-1.1934584379196167,-2.5,-0.9414665699005127,0.24178890574166612
28000,0.46175,97.64527130126953,97.08796691894531,-0.5,-0.7660029530525208,-1.899999976158142,-0.7572265863418579,0.19689655789148858
32000,0.46325,95.60572052001953,99.28942108154297,-0.800000011920929,-0.3756689727306366,0.8999999761581421,-0.5585650205612183,0.16251223649731428
36000,0.463,96.3881607055664,98.45989990234375,0.699999988079071,-0.4679570496082306,0.0,-0.5937384963035583,0.1361763103460783
40000,0.463,96.2617416381836,98.28240203857422,-1.0,-0.8454732298851013,-1.2000000476837158,-0.4984177052974701,0.11600487818976805
44000,0.46575,93.89598846435547,97.69387817382812,0.5,-0.4870927333831787,-0.4000000059604645,-0.7162075638771057,0.10055500667585009
48000,0.487,83.06187438964844,98.07861328125,-0.699999988079071,0.21911437809467316,-1.899999976158142,-0.04538668692111969,0.08872151225924757
52000,0.4755,88.75138854980469,99.00677490234375,-1.2999999523162842,-0.3444913923740387,-0.10000000149011612,-0.3955972194671631,0.07965790354369187
56000,0.5,81.53278350830078,99.21528625488281,1.100000023841858,0.47256699204444885,-0.6000000238418579,0.4290507435798645,0.07271582878059893
60000,0.49425,87.13050842285156,94.90144348144531,-0.699999988079071,0.8307492136955261,-0.30000001192092896,-0.03842076659202576,0.0673986969925
64000,0.50525,79.54734802246094,94.77685546875,-0.20000000298023224,0.08772672712802887,0.699999988079071,0.16846859455108643,0.06332615507717554
68000,0.49725,77.0070571899414,94.82784271240234,0.20000000298023224,0.5392181277275085,0.4000000059604645,0.23572684824466705,0.06020687981505069
72000,0.504,80.50318908691406,92.6544418334961,-1.399999976158142,-0.44376808404922485,-0.4000000059604645,-0.18478861451148987,0.057817738496629446
76000,0.5195,75.8771743774414,94.62541198730469,2.299999952316284,0.927163302898407,0.8999999761581421,0.6352309584617615,0.05598782745649274
80000,0.525,82.3525390625,94.40453338623047,1.0,0.47185802459716797,-0.4000000059604645,0.8529276251792908,0.054586246734165705
